Open
232.42316
234.26578
233.12839
233.26924
234.39091
235.24423
233.99109
232.03549
233.14519
234.92644
234.85303
232.62183
233.04703
233.84048
234.54428
234.8974
235.54196
243.46552
247.01137
251.30994
255.05542
253.07834
250.68546
251.09534
251.07254
249.22093
248.38416
243.85542
231.73541
222.68547
220.01025
217.5132
217.55725
218.5939
212.85538
215.25732
227.77077
235.19786
238.20518
236.82336
233.4786
228.67004
225.1872
226.32936
229.75015
232.18088
232.8664
232.16225
232.45723
230.34842
229.77658
228.08134
227.7401
231.27242
232.66
234.09723
232.16612
230.91075
228.93681
229.5956
233.3009
233.9575
234.87227
234.7792
235.9113
237.04459
237.01578
236.37189
235.20331
235.56114
234.76804
235.31665
236.01836
235.32642
234.92879
233.2801
232.32443
231.9342
229.74585
229.78053
232.15341
231.61034
229.02689
227.82182
225.80116
225.44707
223.99597
226.35687
225.6352
224.85452
225.84822
227.98317
228.07863
227.79036
228.67685
229.31769
229.9569
230.25232
234.40005
237.37614
243.1965
247.53448
246.93808
251.73917
259.22607
260.9407
264.52426
264.0266
265.28934
268.12393
266.28888
262.5443
257.9815
254.02628
250.13739
249.80669
247.92287
247.19066
250.41766
252.68008
252.83177
254.69131
254.38673
253.86626
253.98
257.06055
255.35185
251.27292
250.25809
248.34532
248.50488
249.47415
248.5947
248.55684
250.81303
250.93344
251.7446
252.51799
252.11781
253.00963
252.68938
255.12996
255.86089
254.90105
255.00581
256.853
258.92383
258.4559
257.37576
256.52475
255.1829
253.70517
252.86565
251.06677
251.87581
254.22275
255.81425
254.81464
253.81775
249.53072
243.30104
237.43452
233.82353
235.71492
233.4411
233.25427
228.05244
228.37473
230.65639
233.79436
234.1053
231.37018
228.66734
233.53722
237.28693
236.77502
235.73419
234.92276
233.90091
233.9907
234.48033
231.52373
226.84218
223.30103
215.29523
210.0456
206.39432
202.02293
202.1148
197.15204
181.70735
174.93204
167.36139
164.44243
165.14862
167.80649
166.82823
167.62038
175.44218
174.51176
174.0421
179.45741
180.30302
180.74489
175.28355
175.84697
176.71751
180.8675
185.08588
190.12024
192.65022
191.18706
193.66641
192.76678
192.07451
190.15286
188.74458
185.80626
185.54745
184.12563
182.72691
181.10103
186.00319
187.814
187.1247
185.94432
187.91127
192.75912
190.73543
188.69302
189.26093
187.9819
186.37819
184.7377
184.47679
183.17072
183.96619
184.55635
189.64568
192.79546
195.30862
194.85374
194.77544
197.26826
196.82703
195.03902
195.30449
198.34993
199.5325
202.05566
206.46864
205.24574
205.19682
205.6251
205.47588
202.38347
196.66168
195.31888
196.7471
196.24776
194.91039
194.9763
194.87167
192.8465
192.37756
192.30399
193.01643
194.50926
195.3981
197.94293
199.49756
198.84323
200.46843
199.37732
200.66617
197.4685
194.43153
186.5217
183.24707
183.25949
185.50095
186.70172
187.2667
185.6906
185.00237
184.54936
183.9855
183.67183
182.41747
181.66151
182.39542
182.6551
186.54056
188.03311
187.59503
187.26994
188.81984
191.01859
193.14171
193.69012
191.26836
189.98929
188.5839
187.04396
185.24731
185.79422
185.67188
186.3207
185.14748
183.18365
181.17249
182.51607
182.19225
179.63014
177.9107
173.77406
171.6267
171.83696
172.68875
175.68716
177.13342
180.24483
181.21156
182.79446
181.61375
177.63905
177.54512
175.80533
174.25067
173.09146
171.83806
170.27048
169.64873
167.93042
168.03583
168.78735
169.84601
168.22104
166.7338
165.96332
166.749
165.894
165.4461
165.32652
164.12004
162.53838
163.81067
163.11919
163.22958
162.98105
159.62677
154.89844
153.69315
153.32301
152.7723
155.02039
159.91127
161.95401
164.4105
166.8444
170.10077
169.78537
170.6782
176.4494
182.12436
182.75574
183.8429
183.61464
182.97826
183.5575
185.16557
186.78731
185.50433
184.45166
182.49829
183.08122
185.06241
185.64343
186.87135
188.83844
189.72537
189.38933
191.25926
199.2523
200.69107
201.28397
205.09361
211.767
212.33727
207.38602
208.17868
208.91397
207.78317
206.57266
207.02571
209.35963
212.42307
214.08577
215.87085
216.42601
223.02206
228.66805
230.95566
230.74066
229.5681
227.7131
228.30573
225.89914
225.49248
220.70088
218.4328
217.70546
219.61642
218.5532
218.79976
217.06712
216.64067
217.69888
219.27786
221.24731
223.5845
227.16078
229.25783
226.99301
223.50096
227.2945
230.5293
233.29822
232.19547
229.24321
228.18301
226.63467
224.79044
222.71535
222.34741
221.67096
223.39081
223.68806
223.63055
227.07507
231.58035
234.10516
234.19968
235.81519
238.04137
236.78664
233.35043
227.07207
225.91798
223.62425
223.42368
224.86359
226.63048
228.03389
229.86436
228.92934
229.41183
228.81134
229.05446
228.0746
227.60663
226.7817
226.03088
223.6902
223.88579
227.38464
230.65814
235.30318
236.57515
234.66653
232.4073
231.93018
232.38039
233.8264
234.83243
234.66684
235.46243
233.34933
233.48204
235.0425
238.15201
242.98654
244.30646
243.01074
243.29742
243.69424
247.47021
250.39928
255.13033
261.4997
262.08435
261.15073
259.6144
261.31384
261.0166
261.69345
263.14178
262.09283
262.10745
263.40894
268.7134
270.502
271.93414
273.00845
273.63962
273.4729
273.74127
274.58102
276.23068
272.72266
269.87634
269.3868
268.2902
270.1826
273.5038
274.89175
274.95987
274.4577
273.53082
273.84918
276.6486
279.77618
281.0829
284.74332
286.83762
288.6902
287.36758
287.8543
289.13162
281.22226
279.11932
275.53714
273.22644
272.4768
272.82544
276.65305
277.99728
274.93588
275.34607
274.2772
277.48895
279.37677
281.62787
281.70248
282.35162
282.1839
280.86392
278.50253
281.0523
282.6141
283.87305
285.57376
285.35178
287.06992
289.63873
287.31366
286.5274
286.77426
288.55768
289.71893
288.52466
287.89044
290.86584
293.82227
295.0345
298.68027
299.04688
302.11597
307.37387
307.927
306.67874
306.6751
307.01166
309.33847
312.34662
313.94412
312.65405
307.62918
305.9688
309.9205
312.26242
313.58774
315.6797
320.04184
318.8902
322.28873
320.63867
322.87134
327.0615
331.85477
328.92944
324.261
322.7413
322.5067
321.0082
321.44852
322.37244
321.32883
322.20477
322.79395
323.03558
320.40216
319.5879
321.45847
321.0807
320.23935
316.83118
317.96277
316.39526
315.37573
315.98724
316.66263
316.1233
315.7177
314.22723
314.25928
307.82095
310.48654
308.58508
314.22293
314.9008
308.9767
296.83224
305.72354
307.58313
307.83948
307.12503
306.19968
309.20602
313.5373
316.28238
315.86963
311.27386
314.36276
311.7657
309.92535
307.40646
292.27863
296.77737
301.2159
303.41534
300.54858
305.26746
311.18805
314.40366
311.87405
311.93222
314.55447
313.317
312.25323
314.87415
318.54047
317.38647
312.20413
315.1178
312.95264
312.4903
313.99118
310.82
308.99744
304.20462
287.68936
293.06815
291.59595
292.6069
284.36005
287.19806
285.64545
297.25632
302.7863
307.3108
307.44818
306.60126
304.3893
303.49136
301.64694
306.45877
309.03937
306.94434
298.2648
300.8271
306.97824
309.2101
304.69458
294.32648
266.45926
249.83282
222.54916
231.89386
246.16852
239.7312
225.6481
214.6181
216.0898
232.77794
245.99486
251.19939
243.6098
239.86348
239.37584
241.44832
237.13744
237.14145
236.1118
227.98528
225.47908
220.48827
221.14711
220.61998
215.0409
210.29724
208.58649
219.96164
233.5825
239.13045
241.44728
237.48822
238.058
239.58124
241.7159
236.92119
236.22054
243.25162
255.12286
263.69888
265.74673
265.64642
